student_id,first_name,last_name,email,birth_date,enrolled_at,country
STU-0001471,Carlos,Ortiz,carlos.ortiz3156@lake.local,2005-08-12,2022-02-21,CL
STU-0001472,Martina,Gomez,martina.gomez6501@mail.test,1999-01-24,2024-01-17,ES
STU-0001473,Cristobal,Pereira,cristobal.pereira3715@mail.test,2004-06-10,2024-10-10,CL
STU-0001474,Josefa,Silva,josefa.silva1815@demo.io,2000-08-20,2025-05-24,US
STU-0001475,Camila,Rivera,camila.rivera9433@synthetic.dev,2001-06-15,2023-02-18,CL
STU-0001476,Alejandro,Salazar,alejandro.salazar8146@mail.test,2000-08-13,2018-07-01,US
STU-0001477,Constanza,Martinez,constanza.martinez2594@synthetic.dev,1999-03-01,2023-12-02,CL
STU-0001478,Vicente,Bravo,vicente.bravo172@mail.test,2006-12-31,2022-08-24,CO
STU-0001479,Nicolas,Cordero,nicolas.cordero3130@example.com,2006-09-04,2021-12-31,CL
STU-0001480,Maximiliano,Torres,maximiliano.torres5700@example.com,2003-01-14,2018-03-01,MX
STU-0001481,Tomas,Carrasco,tomas.carrasco6474@synthetic.dev,1996-05-31,2020-01-02,CL
STU-0001482,Felipe,Perez,felipe.perez3365@demo.io,2003-03-26,2024-11-04,BR
STU-0001483,Camila,Rivera,camila.rivera3371@synthetic.dev,2006-08-04,2023-03-12,AR
STU-0001484,Magdalena,Flores,magdalena.flores2641@mail.test,1998-12-14,2019-12-19,CO
STU-0001485,Sofia,Soto,sofia.soto9887@synthetic.dev,1998-09-29,2023-06-12,CL
STU-0001486,Nicolas,Lopez,nicolas.lopez6524@lake.local,1997-01-09,2019-04-10,CO
STU-0001487,Antonia,Gonzalez,antonia.gonzalez8553@lake.local,2002-02-19,2020-02-20,CL
STU-0001488,Vicente,Pizarro,vicente.pizarro3615@demo.io,2001-02-04,2019-02-21,ES
STU-0001489,Jose,Vera,jose.vera4349@mail.test,1999-05-14,2023-06-08,CL
STU-0001490,Emilia,Gonzalez,emilia.gonzalez5840@lake.local,2000-08-28,2023-12-05,BR
STU-0001491,Maria,Pino,maria.pino6188@demo.io,1999-12-02,2022-04-26,CO
STU-0001492,Felipe,Vera,felipe.vera5345@demo.io,2002-04-19,2025-04-02,PE
STU-0001493,Juan,Castro,juan.castro5019@synthetic.dev,2000-07-25,2019-04-08,PE
STU-0001494,Luis,Soto,luis.soto2109@demo.io,2004-03-18,2023-04-03,PE
STU-0001495,Emilia,Carrasco,emilia.carrasco5125@mail.test,2007-11-20,2024-09-04,ES
STU-0001496,Maria,Valenzuela,maria.valenzuela804@example.com,2004-09-03,2024-06-29,BR
STU-0001497,Martina,Morales,martina.morales4806@mail.test,1998-11-30,2022-09-20,BR
STU-0001498,Daniela,Martinez,daniela.martinez9682@lake.local,1999-02-28,2025-01-20,CO
STU-0001499,Andres,Munoz,andres.munoz5975@synthetic.dev,1997-08-04,2019-07-12,BR
STU-0001500,Benjamin,Araya,benjamin.araya9401@synthetic.dev,2005-05-07,2022-10-31,CO
STU-0001501,Renata,Flores,renata.flores8043@example.com,2005-08-22,2025-05-03,CL
STU-0001502,Pablo,Castro,pablo.castro434@synthetic.dev,1996-06-15,2021-12-06,BR
STU-0001503,Isabel,Pino,isabel.pino5231@mail.test,1996-01-11,2019-11-30,CL
STU-0001504,Martina,Ortiz,martina.ortiz6627@demo.io,2000-07-10,2018-06-27,CL
STU-0001505,Isabel,Araya,isabel.araya5106@demo.io,2001-03-31,2018-03-16,CL
STU-0001506,Trinidad,Valenzuela,trinidad.valenzuela1201@lake.local,2002-02-23,2024-11-29,PE
STU-0001507,Valentina,Hernandez,valentina.hernandez8025@lake.local,2001-02-22,2024-02-16,AR
STU-0001508,Javier,Pereira,javier.pereira829@synthetic.dev,2005-04-08,2020-10-23,ES
STU-0001509,Martina,Fuentes,martina.fuentes4366@mail.test,1996-05-25,2023-12-26,PE
STU-0001510,Agustina,Silva,agustina.silva5806@lake.local,2007-03-16,2023-11-27,CL
STU-0001511,Fernanda,Riquelme,fernanda.riquelme8804@synthetic.dev,1997-07-04,2025-05-14,US
STU-0001512,Maximiliano,Pizarro,maximiliano.pizarro9055@mail.test,2003-06-09,2018-08-31,BR
STU-0001513,Pedro,Morales,pedro.morales6078@synthetic.dev,2007-08-06,2023-06-27,AR
STU-0001514,Martina,Vega,martina.vega7150@lake.local,1999-12-22,2018-02-25,CL
STU-0001515,Magdalena,Henriquez,magdalena.henriquez5302@lake.local,2001-11-12,2019-12-18,CL
STU-0001516,Maria,Riquelme,maria.riquelme167@example.com,2004-08-21,2024-05-31,PE
STU-0001517,Sofia,Pereira,sofia.pereira1854@synthetic.dev,2003-04-04,2025-05-10,US
STU-0001518,Ignacio,Lopez,ignacio.lopez7351@demo.io,1997-03-04,2022-03-30,BR
STU-0001519,Fernanda,Toro,fernanda.toro6746@example.com,1999-07-12,2023-12-28,CL
STU-0001520,Martina,Soto,martina.soto4178@synthetic.dev,2006-11-05,2021-05-06,CL
STU-0001521,Romina,Aravena,romina.aravena4288@lake.local,2001-07-09,2019-08-20,PE
STU-0001522,Carmen,Contreras,carmen.contreras8038@example.com,2005-11-07,2019-09-23,MX
STU-0001523,Daniel,Toro,daniel.toro4629@lake.local,2005-05-18,2018-09-28,CL
STU-0001524,Gabriel,Gonzalez,gabriel.gonzalez1631@mail.test,2000-05-18,2025-07-31,PE
STU-0001525,Isabel,Contreras,isabel.contreras969@example.com,2003-04-21,2018-06-08,AR
STU-0001526,Nicolas,Fuentes,nicolas.fuentes3387@mail.test,1997-11-19,2020-10-12,CL
STU-0001527,Ana,Romero,ana.romero8935@mail.test,2002-08-08,2025-04-24,CL
STU-0001528,Cristobal,Riquelme,cristobal.riquelme6021@lake.local,1995-12-25,2019-07-14,CL
STU-0001529,Macarena,Salazar,macarena.salazar9439@lake.local,2003-09-21,2025-07-03,PE
STU-0001530,Camila,Riquelme,camila.riquelme7958@lake.local,2003-09-10,2021-02-27,CL
STU-0001531,Camila,Gutierrez,camila.gutierrez7727@demo.io,2005-10-01,2023-12-10,CL
STU-0001532,Catalina,Romero,catalina.romero3976@lake.local,2000-03-01,2024-02-16,CL
STU-0001533,Matias,Diaz,matias.diaz2710@synthetic.dev,2002-03-07,2024-02-20,BR
STU-0001534,Romina,Pizarro,romina.pizarro7124@demo.io,2004-07-16,2024-02-02,AR
STU-0001535,Juan,Vasquez,juan.vasquez4795@demo.io,2005-07-12,2018-12-20,MX
STU-0001536,Paula,Martinez,paula.martinez2658@lake.local,2003-10-18,2021-01-01,PE
STU-0001537,Amanda,Vega,amanda.vega9949@mail.test,2001-05-13,2023-07-28,ES
STU-0001538,Constanza,Rojas,constanza.rojas8266@example.com,2002-04-06,2023-04-02,US
STU-0001539,Maria,Riquelme,maria.riquelme4788@lake.local,2000-11-04,2021-01-07,CL
STU-0001540,Ignacio,Toro,ignacio.toro3356@demo.io,2001-10-31,2020-10-31,CO
STU-0001541,Renata,Tapia,renata.tapia396@demo.io,2003-08-21,2018-12-16,AR
STU-0001542,Sofia,Carrasco,sofia.carrasco8277@mail.test,1999-06-09,2020-02-10,CO
STU-0001543,Vicente,Munoz,vicente.munoz4012@synthetic.dev,1997-07-16,2021-07-26,CO
STU-0001544,Luis,Gomez,luis.gomez6460@mail.test,1995-04-08,2019-08-05,CL
STU-0001545,Alejandro,Alvarez,alejandro.alvarez673@demo.io,1998-10-27,2023-06-30,CL
STU-0001546,Felipe,Vera,felipe.vera6359@mail.test,1995-06-30,2018-01-30,CO
STU-0001547,Felipe,Fuentes,felipe.fuentes1840@example.com,1996-12-31,2022-06-26,CL
STU-0001548,Daniel,Vasquez,daniel.vasquez3995@example.com,2000-03-05,2021-08-22,BR
STU-0001549,Gabriel,Saavedra,gabriel.saavedra1481@synthetic.dev,1997-02-24,2020-08-08,MX
STU-0001550,Nicolas,Silva,nicolas.silva3678@synthetic.dev,1999-04-18,2020-12-20,CL
STU-0001551,Andres,Rojas,andres.rojas2392@synthetic.dev,2004-03-17,2021-04-04,CL
STU-0001552,Daniela,Torres,daniela.torres6390@mail.test,1998-10-20,2025-03-10,CL
STU-0001553,Josefa,Castro,josefa.castro1143@example.com,2006-08-25,2020-07-13,BR
STU-0001554,Martina,Diaz,martina.diaz5728@example.com,1998-11-22,2019-03-04,PE
STU-0001555,Constanza,Munoz,constanza.munoz5921@lake.local,2003-08-07,2022-03-08,AR
STU-0001556,Camila,Castro,camila.castro27@demo.io,2005-06-01,2019-05-31,CL
STU-0001557,Rodrigo,Rodriguez,rodrigo.rodriguez4135@mail.test,2001-07-14,2021-04-28,AR
STU-0001558,Maximiliano,Ortiz,maximiliano.ortiz3272@mail.test,1998-09-01,2024-01-28,CL
STU-0001559,Benjamin,Fuentes,benjamin.fuentes5241@lake.local,1998-08-18,2024-11-07,CL
STU-0001560,Trinidad,Torres,trinidad.torres5616@demo.io,2001-11-15,2018-06-29,CL
STU-0001561,Alejandro,Romero,alejandro.romero7293@mail.test,2005-12-13,2025-05-18,BR
STU-0001562,Paula,Vasquez,paula.vasquez5958@example.com,2004-03-24,2022-01-02,AR
STU-0001563,Ignacio,Toro,ignacio.toro4161@lake.local,1997-12-08,2021-12-17,ES
STU-0001564,Tomas,Aravena,tomas.aravena3143@example.com,2005-03-27,2020-07-08,BR
STU-0001565,Juan,Lopez,juan.lopez4193@mail.test,2002-06-01,2020-01-31,CL
STU-0001566,Felipe,Cortes,felipe.cortes4942@demo.io,2003-03-28,2024-02-16,CL
STU-0001567,Romina,Alvarez,romina.alvarez346@mail.test,2000-06-10,2021-09-22,PE
STU-0001568,Ana,Reyes,ana.reyes9503@synthetic.dev,1998-03-14,2024-09-17,MX
STU-0001569,Magdalena,Lopez,magdalena.lopez4900@example.com,1999-03-27,2023-11-07,CL
STU-0001570,Romina,Bravo,romina.bravo3311@demo.io,1998-05-29,2022-08-05,CL
STU-0001571,Paula,Aravena,paula.aravena6187@mail.test,1995-07-30,2024-03-01,AR
STU-0001572,Cristobal,Rivera,cristobal.rivera3584@mail.test,2005-04-02,2024-01-09,AR
STU-0001573,Florencia,Fuentes,florencia.fuentes3352@lake.local,2001-12-27,2020-03-15,CL
STU-0001574,Josefa,Hernandez,josefa.hernandez983@example.com,2007-12-03,2022-10-12,ES
STU-0001575,Catalina,Flores,catalina.flores252@demo.io,1997-03-17,2023-04-19,CL
STU-0001576,Lucia,Reyes,lucia.reyes1927@example.com,2000-03-09,2021-12-12,ES
STU-0001577,Juan,Aravena,juan.aravena8674@synthetic.dev,2001-04-19,2019-03-23,MX
STU-0001578,Renata,Vasquez,renata.vasquez2889@mail.test,1997-08-04,2018-02-06,CL
STU-0001579,Antonia,Castillo,antonia.castillo5642@demo.io,2005-12-31,2020-05-30,CO
STU-0001580,Lucia,Lopez,lucia.lopez6807@demo.io,2000-05-13,2021-03-29,US
STU-0001581,Alejandro,Sandoval,alejandro.sandoval897@mail.test,2001-10-20,2019-12-27,CL
STU-0001582,Romina,Carrasco,romina.carrasco8461@mail.test,2007-03-07,2020-08-22,US
STU-0001583,Pablo,Munoz,pablo.munoz6908@lake.local,2006-10-04,2019-02-26,BR
STU-0001584,Pablo,Cordero,pablo.cordero9108@demo.io,1996-12-30,2019-12-10,BR
STU-0001585,Juan,Gomez,juan.gomez5857@demo.io,1998-09-17,2021-10-20,CL
STU-0001586,Daniel,Saavedra,daniel.saavedra5531@synthetic.dev,2005-11-30,2023-04-27,AR
STU-0001587,Vicente,Tapia,vicente.tapia812@lake.local,1999-12-30,2019-03-25,BR
STU-0001588,Cristobal,Perez,cristobal.perez5436@mail.test,2005-11-30,2019-05-03,CL
STU-0001589,Carlos,Vega,carlos.vega1756@lake.local,2002-05-05,2024-03-25,CL
STU-0001590,Felipe,Flores,felipe.flores2745@mail.test,1996-09-23,2020-07-04,ES
STU-0001591,Juan,Rodriguez,juan.rodriguez5973@example.com,2005-01-29,2020-08-09,PE
STU-0001592,Maximiliano,Diaz,maximiliano.diaz9376@demo.io,2002-05-07,2021-10-22,CL
STU-0001593,Vicente,Contreras,vicente.contreras7889@lake.local,1998-10-19,2021-12-18,CL
STU-0001594,Sebastian,Morales,sebastian.morales8912@demo.io,2007-07-02,2019-04-26,CL
STU-0001595,Macarena,Ortiz,macarena.ortiz8194@lake.local,2001-09-30,2023-12-22,CL
STU-0001596,Nicolas,Munoz,nicolas.munoz3215@mail.test,2000-05-26,2018-01-10,CL
STU-0001597,Pablo,Rojas,pablo.rojas6828@demo.io,2007-06-26,2023-02-16,MX
STU-0001598,Macarena,Cortes,macarena.cortes9730@mail.test,2005-08-03,2024-06-11,CL
STU-0001599,Matias,Castro,matias.castro6748@demo.io,2005-08-21,2022-10-07,CL
STU-0001600,Isabel,Vera,isabel.vera533@lake.local,2003-07-18,2023-07-22,CL
STU-0001601,Nicolas,Aravena,nicolas.aravena580@demo.io,2001-09-08,2021-08-02,PE
STU-0001602,Camila,Ortiz,camila.ortiz801@lake.local,1996-08-31,2023-09-08,BR
STU-0001603,Emilia,Riquelme,emilia.riquelme1314@lake.local,2000-02-28,2024-02-23,ES
STU-0001604,Macarena,Henriquez,macarena.henriquez7637@lake.local,2003-07-17,2019-04-06,CL
STU-0001605,Ignacio,Tapia,ignacio.tapia3779@example.com,2002-07-04,2019-08-28,CL
STU-0001606,Jose,Ortiz,jose.ortiz8736@example.com,2004-05-11,2025-01-29,MX
STU-0001607,Vicente,Tapia,vicente.tapia3189@demo.io,1996-12-25,2020-06-25,CO
STU-0001608,Matias,Saavedra,matias.saavedra6745@lake.local,1997-01-12,2023-07-26,AR
STU-0001609,Lucia,Gomez,lucia.gomez6979@demo.io,2000-08-14,2022-03-30,CL
STU-0001610,Benjamin,Salazar,benjamin.salazar2516@example.com,2003-10-13,2023-03-14,CL
STU-0001611,Trinidad,Rodriguez,trinidad.rodriguez9991@mail.test,1997-02-16,2024-03-06,CL
STU-0001612,Fernanda,Castro,fernanda.castro1690@demo.io,1995-03-23,2020-06-28,ES
STU-0001613,Benjamin,Munoz,benjamin.munoz6288@mail.test,1998-08-07,2020-04-27,MX
STU-0001614,Renata,Morales,renata.morales7990@lake.local,2002-04-21,2020-03-30,CL
STU-0001615,Lucia,Silva,lucia.silva7890@demo.io,2001-03-03,2024-09-13,BR
STU-0001616,Gabriel,Sepulveda,gabriel.sepulveda3837@example.com,1996-08-10,2018-04-15,BR
STU-0001617,Valentina,Flores,valentina.flores8313@lake.local,2000-04-24,2020-01-27,CO
STU-0001618,Ana,Flores,ana.flores6069@synthetic.dev,2000-10-12,2024-03-15,PE
STU-0001619,Lucia,Gomez,lucia.gomez4513@synthetic.dev,1996-08-22,2021-08-07,CL
STU-0001620,Martina,Tapia,martina.tapia6163@demo.io,2007-06-08,2019-10-17,ES
STU-0001621,Sofia,Rodriguez,sofia.rodriguez522@mail.test,2004-03-30,2019-10-14,MX
STU-0001622,Catalina,Arancibia,catalina.arancibia8754@mail.test,1997-06-08,2025-05-11,ES
STU-0001623,Valentina,Pereira,valentina.pereira8658@example.com,1999-02-05,2020-06-15,CL
STU-0001624,Sofia,Riquelme,sofia.riquelme9382@lake.local,1995-08-20,2019-11-17,CL
STU-0001625,Lucia,Bravo,lucia.bravo6629@demo.io,1997-06-08,2021-11-06,CL
STU-0001626,Romina,Vasquez,romina.vasquez8352@lake.local,2003-04-14,2025-03-26,CL
STU-0001627,Pablo,Espinoza,pablo.espinoza5480@example.com,1996-03-28,2020-06-16,US
STU-0001628,Amanda,Pereira,amanda.pereira6385@mail.test,1999-01-07,2023-08-02,CL
STU-0001629,Trinidad,Reyes,trinidad.reyes9606@synthetic.dev,2005-03-09,2019-01-29,CL
STU-0001630,Benjamin,Henriquez,benjamin.henriquez7713@mail.test,2000-09-30,2021-12-22,CL
STU-0001631,Isabel,Pereira,isabel.pereira8117@demo.io,2003-09-10,2019-10-22,MX
STU-0001632,Lucia,Toro,lucia.toro6669@mail.test,1997-02-11,2020-03-07,US
STU-0001633,Tomas,Espinoza,tomas.espinoza2130@synthetic.dev,1996-12-19,2024-11-25,US
STU-0001634,Pedro,Arancibia,pedro.arancibia2413@lake.local,1996-07-09,2021-08-24,CL
STU-0001635,Trinidad,Espinoza,trinidad.espinoza6810@lake.local,2005-01-25,2019-12-11,CL
STU-0001636,Constanza,Pizarro,constanza.pizarro3279@synthetic.dev,1998-06-27,2024-10-31,CO
STU-0001637,Pablo,Riquelme,pablo.riquelme881@lake.local,1997-02-19,2019-05-22,CL
STU-0001638,Carmen,Sandoval,carmen.sandoval7517@synthetic.dev,2005-02-27,2022-11-06,PE
STU-0001639,Eduardo,Hernandez,eduardo.hernandez3784@synthetic.dev,2006-04-24,2019-09-06,US
STU-0001640,Manuel,Reyes,manuel.reyes6269@example.com,2007-07-25,2020-12-11,CL
STU-0001641,Nicolas,Hernandez,nicolas.hernandez1118@lake.local,2004-12-29,2020-01-10,CO
STU-0001642,Florencia,Aravena,florencia.aravena180@example.com,2001-03-21,2023-04-27,CL
STU-0001643,Renata,Contreras,renata.contreras9513@example.com,2005-10-09,2025-08-07,AR
STU-0001644,Constanza,Gutierrez,constanza.gutierrez9682@demo.io,2001-04-25,2021-03-13,CL
STU-0001645,Sofia,Tapia,sofia.tapia4418@mail.test,1997-09-03,2019-09-06,AR
STU-0001646,Catalina,Castro,catalina.castro715@demo.io,2006-10-07,2023-11-14,CL
STU-0001647,Eduardo,Hernandez,eduardo.hernandez1478@lake.local,2003-08-26,2023-12-30,CL
STU-0001648,Fernanda,Castillo,fernanda.castillo417@synthetic.dev,1998-10-15,2018-05-15,ES
STU-0001649,Ana,Sandoval,ana.sandoval8545@synthetic.dev,2004-06-10,2025-04-28,MX
STU-0001650,Rodrigo,Pizarro,rodrigo.pizarro2146@demo.io,2007-01-28,2019-01-06,CL
STU-0001651,Manuel,Rivera,manuel.rivera5275@synthetic.dev,1999-09-03,2022-06-29,CL
STU-0001652,Daniela,Romero,daniela.romero3470@demo.io,2007-05-26,2024-05-09,BR
STU-0001653,Sebastian,Castillo,sebastian.castillo9749@example.com,2002-03-15,2021-01-26,CL
STU-0001654,Nicolas,Reyes,nicolas.reyes1170@synthetic.dev,2002-01-31,2018-08-02,AR
STU-0001655,Alejandro,Tapia,alejandro.tapia283@lake.local,2003-05-27,2021-12-05,MX
STU-0001656,Vicente,Soto,vicente.soto1443@mail.test,1998-12-10,2024-11-03,PE
STU-0001657,Daniel,Carvajal,daniel.carvajal840@example.com,1998-04-24,2024-08-09,PE
STU-0001658,Catalina,Pereira,catalina.pereira2050@demo.io,1996-11-24,2020-06-03,CL
STU-0001659,Manuel,Carvajal,manuel.carvajal3808@example.com,1998-03-06,2020-06-20,CL
STU-0001660,Magdalena,Ortiz,magdalena.ortiz9843@mail.test,1997-01-16,2022-07-06,CL
STU-0001661,Manuel,Castro,manuel.castro6731@example.com,2003-12-31,2024-07-13,CL
STU-0001662,Eduardo,Gomez,eduardo.gomez5987@lake.local,2001-07-25,2025-01-22,AR
STU-0001663,Constanza,Diaz,constanza.diaz8192@lake.local,2002-12-25,2024-03-18,CL
STU-0001664,Camila,Morales,camila.morales2670@example.com,1995-11-13,2022-02-13,CO
STU-0001665,Benjamin,Fuentes,benjamin.fuentes2199@demo.io,1997-07-01,2020-03-27,CL
STU-0001666,Amanda,Morales,amanda.morales3769@example.com,1995-05-29,2021-03-06,MX
STU-0001667,Eduardo,Rodriguez,eduardo.rodriguez385@mail.test,2002-11-18,2021-04-02,MX
STU-0001668,Antonia,Contreras,antonia.contreras1916@lake.local,1996-07-08,2024-12-30,MX
STU-0001669,Pedro,Vargas,pedro.vargas1021@demo.io,2006-06-14,2021-10-09,PE
STU-0001670,Maximiliano,Arancibia,maximiliano.arancibia8337@demo.io,2006-02-01,2023-09-02,CL
STU-0001671,Cristobal,Vega,cristobal.vega1977@synthetic.dev,2001-07-24,2021-05-27,ES
STU-0001672,Pablo,Diaz,pablo.diaz5377@lake.local,1999-05-06,2018-08-10,MX
STU-0001673,Paula,Gutierrez,paula.gutierrez9845@demo.io,1999-09-24,2021-07-06,BR
STU-0001674,Emilia,Castro,emilia.castro144@example.com,2005-11-26,2020-07-26,CL
STU-0001675,Alejandro,Soto,alejandro.soto6325@example.com,1995-09-02,2023-04-17,US
STU-0001676,Carmen,Gomez,carmen.gomez4840@synthetic.dev,2005-10-22,2018-02-09,PE
STU-0001677,Emilia,Rojas,emilia.rojas2014@example.com,2006-05-16,2021-12-18,PE
STU-0001678,Renata,Hernandez,renata.hernandez7231@synthetic.dev,2000-08-10,2025-09-03,PE
STU-0001679,Eduardo,Vargas,eduardo.vargas1772@example.com,2004-07-28,2025-02-25,CL
STU-0001680,Gabriel,Munoz,gabriel.munoz3901@synthetic.dev,2001-10-25,2019-03-14,CL
STU-0001681,Trinidad,Ortiz,trinidad.ortiz8671@lake.local,2006-08-06,2018-07-24,CL
STU-0001682,Fernanda,Gomez,fernanda.gomez350@mail.test,1995-08-24,2019-01-28,CL
STU-0001683,Maria,Vega,maria.vega9582@synthetic.dev,2003-12-25,2023-01-19,CO
STU-0001684,Juan,Rodriguez,juan.rodriguez1291@mail.test,2005-09-23,2023-10-01,AR
STU-0001685,Carmen,Carrasco,carmen.carrasco3469@demo.io,2003-02-24,2021-03-02,AR
STU-0001686,Valentina,Martinez,valentina.martinez8169@example.com,2003-09-13,2022-05-06,CO
STU-0001687,Trinidad,Carvajal,trinidad.carvajal808@example.com,2000-12-08,2021-12-13,PE
STU-0001688,Lucia,Rodriguez,lucia.rodriguez5604@lake.local,1998-01-10,2018-09-07,CL
STU-0001689,Romina,Tapia,romina.tapia8605@mail.test,1999-01-13,2021-10-18,CL
STU-0001690,Pedro,Romero,pedro.romero7100@synthetic.dev,1995-04-01,2020-08-02,US
STU-0001691,Rodrigo,Vargas,rodrigo.vargas1640@synthetic.dev,1999-04-24,2022-01-18,CL
STU-0001692,Amanda,Gomez,amanda.gomez256@demo.io,2005-04-03,2022-02-27,MX
STU-0001693,Diego,Ortiz,diego.ortiz8623@lake.local,1995-06-30,2018-07-20,ES
STU-0001694,Daniel,Arancibia,daniel.arancibia2986@lake.local,2003-07-28,2022-02-26,MX
STU-0001695,Daniel,Soto,daniel.soto1704@example.com,1998-04-19,2023-08-01,CL
STU-0001696,Gabriel,Toro,gabriel.toro2123@example.com,2000-08-24,2022-05-11,PE
STU-0001697,Carlos,Arancibia,carlos.arancibia3650@demo.io,2002-08-12,2023-03-07,AR
STU-0001698,Carlos,Carvajal,carlos.carvajal4427@example.com,1996-01-19,2022-11-21,CL
STU-0001699,Nicolas,Flores,nicolas.flores5101@synthetic.dev,2000-07-23,2020-08-07,ES
STU-0001700,Andres,Vasquez,andres.vasquez1195@demo.io,2007-12-02,2023-03-12,PE
STU-0001701,Emilia,Riquelme,emilia.riquelme6917@lake.local,1997-10-23,2019-09-01,CL
STU-0001702,Amanda,Silva,amanda.silva7925@demo.io,2001-06-07,2022-05-01,CO
STU-0001703,Carmen,Gutierrez,carmen.gutierrez5354@lake.local,2001-06-19,2020-03-06,CL
STU-0001704,Gabriel,Toro,gabriel.toro4314@synthetic.dev,2002-11-08,2023-05-20,MX
STU-0001705,Javier,Romero,javier.romero7138@mail.test,2000-06-10,2025-03-29,AR
STU-0001706,Manuel,Diaz,manuel.diaz6199@lake.local,1999-02-16,2023-11-30,AR
STU-0001707,Emilia,Silva,emilia.silva8640@example.com,2007-07-01,2023-02-25,CL
STU-0001708,Josefa,Carrasco,josefa.carrasco1159@demo.io,2007-08-15,2025-07-10,ES
STU-0001709,Manuel,Sandoval,manuel.sandoval5930@demo.io,2001-09-16,2021-11-28,PE
STU-0001710,Cristobal,Saavedra,cristobal.saavedra2685@mail.test,1996-11-21,2024-12-15,MX
STU-0001711,Romina,Pizarro,romina.pizarro3430@demo.io,2001-03-05,2024-07-16,CL
STU-0001712,Paula,Rivera,paula.rivera796@example.com,2000-12-07,2019-02-17,CL
STU-0001713,Isabel,Flores,isabel.flores3875@mail.test,2007-11-04,2022-05-10,CL
STU-0001714,Emilia,Bravo,emilia.bravo586@demo.io,1996-09-18,2025-04-12,ES
STU-0001715,Gabriel,Rivera,gabriel.rivera5678@mail.test,2004-10-05,2020-09-04,CL
STU-0001716,Paula,Morales,paula.morales6689@synthetic.dev,2001-01-22,2024-08-10,AR
STU-0001717,Gabriel,Contreras,gabriel.contreras4676@synthetic.dev,2005-09-04,2019-02-13,ES
STU-0001718,Macarena,Rivera,macarena.rivera94@mail.test,2000-12-22,2020-07-02,CL
STU-0001719,Magdalena,Toro,magdalena.toro3050@lake.local,2004-06-06,2018-10-28,US
STU-0001720,Matias,Reyes,matias.reyes1030@demo.io,2000-10-30,2019-12-09,CL
STU-0001721,Antonia,Castillo,antonia.castillo8192@lake.local,1996-06-10,2018-05-11,ES
STU-0001722,Renata,Aravena,renata.aravena7761@mail.test,2000-05-27,2020-06-19,BR
STU-0001723,Emilia,Arancibia,emilia.arancibia2358@synthetic.dev,1996-04-13,2019-05-28,MX
STU-0001724,Martina,Vargas,martina.vargas5569@synthetic.dev,2007-04-04,2019-02-24,US
STU-0001725,Renata,Arancibia,renata.arancibia6138@lake.local,2000-12-03,2023-12-21,CO
STU-0001726,Juan,Rodriguez,juan.rodriguez3465@synthetic.dev,1998-01-28,2024-04-30,MX
STU-0001727,Magdalena,Saavedra,magdalena.saavedra8071@lake.local,2006-09-07,2019-06-27,CO
STU-0001728,Matias,Bravo,matias.bravo2858@example.com,2001-10-14,2023-10-19,CL
STU-0001729,Tomas,Munoz,tomas.munoz4651@example.com,2002-08-13,2021-08-19,PE
STU-0001730,Felipe,Saavedra,felipe.saavedra9110@mail.test,2007-10-16,2019-09-17,MX
STU-0001731,Fernanda,Henriquez,fernanda.henriquez7923@demo.io,2006-09-14,2020-01-11,AR
STU-0001732,Vicente,Pizarro,vicente.pizarro8883@lake.local,2007-10-13,2018-10-25,AR
STU-0001733,Juan,Rojas,juan.rojas9917@example.com,2005-01-01,2021-08-10,US
STU-0001734,Isabel,Cortes,isabel.cortes8194@mail.test,2007-08-26,2025-03-30,AR
STU-0001735,Lucia,Gutierrez,lucia.gutierrez3328@example.com,1999-12-15,2025-05-16,CL
STU-0001736,Daniel,Carrasco,daniel.carrasco1125@example.com,2006-03-20,2019-04-28,CL
STU-0001737,Pedro,Espinoza,pedro.espinoza9489@synthetic.dev,1998-12-16,2024-05-23,ES
STU-0001738,Emilia,Ortiz,emilia.ortiz8666@example.com,2000-12-06,2025-04-10,BR
