lead_id,first_name,last_name,email,source,status,score,created_at
LED-0000757,Pedro,Espinoza,pedro.espinoza6184@example.com,referral,qualified,71,2024-07-30 20:58:57
LED-0000758,Trinidad,Diaz,trinidad.diaz6967@example.com,referral,contacted,97,2024-07-07 11:53:08
LED-0000759,Camila,Gutierrez,camila.gutierrez7324@example.com,ads,new,38,2025-09-16 14:26:54
LED-0000760,Matias,Rivera,matias.rivera5740@demo.io,event,new,27,2022-07-10 13:35:41
LED-0000761,Cristobal,Salazar,cristobal.salazar6168@mail.test,web,contacted,40,2024-10-20 05:05:33
LED-0000762,Josefa,Araya,josefa.araya1838@synthetic.dev,web,contacted,17,2024-10-14 01:16:00
LED-0000763,Fernanda,Rivera,fernanda.rivera3138@synthetic.dev,cold_call,converted,21,2024-12-02 16:42:46
LED-0000764,Javier,Carvajal,javier.carvajal5493@example.com,web,qualified,12,2024-08-14 20:53:36
LED-0000765,Ana,Silva,ana.silva7893@mail.test,web,qualified,72,2024-09-13 08:20:30
LED-0000766,Agustina,Silva,agustina.silva2154@synthetic.dev,cold_call,contacted,30,2022-03-06 14:42:00
LED-0000767,Martina,Morales,martina.morales5257@demo.io,event,new,69,2025-01-23 22:35:46
LED-0000768,Lucia,Fuentes,lucia.fuentes4350@mail.test,referral,contacted,47,2025-05-09 03:00:07
LED-0000769,Constanza,Lopez,constanza.lopez1074@synthetic.dev,event,new,41,2023-03-19 05:33:36
LED-0000770,Romina,Munoz,romina.munoz4297@example.com,referral,qualified,19,2025-09-19 16:14:21
LED-0000771,Sebastian,Pizarro,sebastian.pizarro2039@example.com,web,new,75,2024-06-15 02:51:45
LED-0000772,Macarena,Arancibia,macarena.arancibia6022@demo.io,web,qualified,15,2023-11-25 06:31:19
LED-0000773,Amanda,Rodriguez,amanda.rodriguez1263@example.com,web,new,31,2025-11-17 18:30:50
LED-0000774,Diego,Vasquez,diego.vasquez2403@example.com,web,lost,47,2022-02-23 20:33:49
LED-0000775,Magdalena,Riquelme,magdalena.riquelme5416@mail.test,web,new,85,2024-12-15 19:20:31
LED-0000776,Antonia,Carrasco,antonia.carrasco9913@synthetic.dev,event,converted,80,2025-07-31 18:11:38
LED-0000777,Vicente,Toro,vicente.toro227@mail.test,referral,qualified,68,2025-08-15 10:13:13
LED-0000778,Martina,Carvajal,martina.carvajal7167@lake.local,web,qualified,78,2022-12-09 12:38:40
LED-0000779,Florencia,Araya,florencia.araya6300@demo.io,web,qualified,98,2023-01-21 20:36:20
LED-0000780,Luis,Morales,luis.morales8772@demo.io,ads,lost,3,2025-04-21 07:51:53
LED-0000781,Benjamin,Sandoval,benjamin.sandoval1118@example.com,event,lost,24,2024-07-31 11:47:52
LED-0000782,Vicente,Riquelme,vicente.riquelme2501@lake.local,ads,contacted,22,2022-08-18 01:17:45
LED-0000783,Sebastian,Morales,sebastian.morales5939@demo.io,web,contacted,81,2025-10-29 11:38:42
LED-0000784,Sebastian,Flores,sebastian.flores7858@mail.test,web,lost,99,2022-01-13 20:07:00
LED-0000785,Pablo,Flores,pablo.flores515@lake.local,web,lost,34,2022-12-19 16:32:59
LED-0000786,Emilia,Flores,emilia.flores5005@mail.test,referral,contacted,70,2024-10-08 06:20:45
LED-0000787,Magdalena,Ortiz,magdalena.ortiz9018@mail.test,referral,qualified,97,2023-03-26 02:08:55
LED-0000788,Rodrigo,Martinez,rodrigo.martinez6513@example.com,event,lost,21,2022-01-28 04:33:51
LED-0000789,Ana,Vasquez,ana.vasquez1744@example.com,web,new,90,2023-07-12 09:29:36
LED-0000790,Jose,Alvarez,jose.alvarez2559@synthetic.dev,ads,new,53,2024-10-24 14:44:06
LED-0000791,Sofia,Perez,sofia.perez9478@mail.test,referral,converted,8,2024-02-13 10:23:44
LED-0000792,Ignacio,Romero,ignacio.romero8350@lake.local,referral,lost,21,2022-07-20 17:44:08
LED-0000793,Tomas,Gomez,tomas.gomez5291@example.com,web,converted,59,2022-11-17 15:41:37
LED-0000794,Amanda,Tapia,amanda.tapia8675@lake.local,cold_call,qualified,27,2024-07-05 03:27:18
LED-0000795,Constanza,Cortes,constanza.cortes2691@mail.test,web,contacted,86,2024-05-15 23:22:51
LED-0000796,Sebastian,Pizarro,sebastian.pizarro2866@mail.test,cold_call,qualified,100,2023-05-05 14:20:35
LED-0000797,Paula,Salazar,paula.salazar9437@mail.test,web,qualified,98,2024-05-07 02:05:04
LED-0000798,Paula,Pizarro,paula.pizarro664@example.com,web,new,72,2025-09-20 03:14:02
LED-0000799,Catalina,Ortiz,catalina.ortiz9932@lake.local,referral,contacted,16,2025-05-21 06:29:53
LED-0000800,Antonia,Henriquez,antonia.henriquez4657@example.com,web,contacted,43,2023-07-03 02:37:55
LED-0000801,Camila,Fuentes,camila.fuentes9967@mail.test,event,qualified,81,2025-07-08 05:59:43
LED-0000802,Maximiliano,Alvarez,maximiliano.alvarez1380@mail.test,web,qualified,15,2022-05-21 03:19:08
LED-0000803,Valentina,Martinez,valentina.martinez5618@mail.test,referral,qualified,52,2025-01-12 09:20:26
LED-0000804,Juan,Sepulveda,juan.sepulveda2235@example.com,web,new,95,2024-11-19 08:37:38
LED-0000805,Andres,Bravo,andres.bravo7420@synthetic.dev,web,new,81,2024-11-16 11:20:14
LED-0000806,Benjamin,Gonzalez,benjamin.gonzalez1354@demo.io,web,contacted,56,2022-02-02 23:43:07
LED-0000807,Romina,Castro,romina.castro7145@demo.io,cold_call,lost,98,2023-08-15 14:07:40
LED-0000808,Sebastian,Cortes,sebastian.cortes9154@demo.io,event,contacted,73,2024-07-02 20:30:14
LED-0000809,Rodrigo,Pino,rodrigo.pino6755@synthetic.dev,web,contacted,77,2024-05-24 02:56:26
LED-0000810,Manuel,Silva,manuel.silva3768@synthetic.dev,ads,lost,16,2024-01-11 14:42:56
LED-0000811,Carmen,Alvarez,carmen.alvarez7833@demo.io,web,new,54,2022-06-24 01:31:08
LED-0000812,Amanda,Bravo,amanda.bravo7217@lake.local,referral,contacted,54,2025-08-07 05:52:31
LED-0000813,Ignacio,Rivera,ignacio.rivera6581@mail.test,web,qualified,57,2022-06-13 15:21:17
LED-0000814,Gabriel,Saavedra,gabriel.saavedra9114@demo.io,web,converted,23,2022-12-08 23:36:33
LED-0000815,Luis,Carrasco,luis.carrasco9501@lake.local,referral,lost,98,2024-02-11 05:21:16
LED-0000816,Florencia,Gonzalez,florencia.gonzalez8940@example.com,ads,new,90,2025-05-16 08:03:23
LED-0000817,Paula,Cortes,paula.cortes6926@lake.local,ads,contacted,78,2024-02-21 06:58:19
LED-0000818,Sofia,Ortiz,sofia.ortiz1586@example.com,cold_call,contacted,11,2024-02-05 17:26:41
LED-0000819,Gabriel,Vega,gabriel.vega7183@lake.local,web,qualified,97,2025-07-21 14:47:14
LED-0000820,Catalina,Valenzuela,catalina.valenzuela7373@example.com,referral,qualified,92,2023-01-07 15:44:14
LED-0000821,Daniel,Contreras,daniel.contreras2001@lake.local,web,new,80,2023-03-23 20:07:40
LED-0000822,Catalina,Castillo,catalina.castillo818@mail.test,cold_call,contacted,99,2025-07-16 18:47:08
LED-0000823,Matias,Vega,matias.vega1358@demo.io,web,qualified,46,2025-02-18 11:44:47
LED-0000824,Diego,Munoz,diego.munoz694@synthetic.dev,ads,converted,43,2023-04-02 17:56:10
LED-0000825,Rodrigo,Contreras,rodrigo.contreras1885@synthetic.dev,web,new,100,2022-03-31 02:35:07
LED-0000826,Carmen,Riquelme,carmen.riquelme6186@lake.local,web,new,77,2024-10-11 20:10:45
LED-0000827,Felipe,Henriquez,felipe.henriquez8325@example.com,event,converted,97,2022-02-19 13:30:42
LED-0000828,Felipe,Fuentes,felipe.fuentes7837@lake.local,cold_call,contacted,23,2022-08-01 00:16:47
LED-0000829,Valentina,Aravena,valentina.aravena8848@demo.io,event,qualified,52,2024-10-30 23:56:38
LED-0000830,Daniel,Saavedra,daniel.saavedra1309@mail.test,web,contacted,45,2022-04-30 03:36:40
LED-0000831,Diego,Bravo,diego.bravo4299@mail.test,cold_call,contacted,82,2023-03-02 13:36:28
LED-0000832,Ignacio,Castro,ignacio.castro2985@example.com,cold_call,new,83,2022-12-27 11:07:44
LED-0000833,Matias,Pizarro,matias.pizarro2135@example.com,web,qualified,28,2025-09-23 05:16:57
LED-0000834,Alejandro,Tapia,alejandro.tapia6943@synthetic.dev,web,contacted,4,2023-12-23 06:25:12
LED-0000835,Ignacio,Sandoval,ignacio.sandoval5111@lake.local,web,lost,16,2024-09-29 11:36:07
LED-0000836,Maria,Espinoza,maria.espinoza1860@mail.test,web,new,70,2023-05-06 07:46:34
LED-0000837,Florencia,Valenzuela,florencia.valenzuela6146@mail.test,event,new,53,2025-04-15 09:36:41
LED-0000838,Diego,Salazar,diego.salazar3030@demo.io,referral,new,87,2025-12-09 12:24:33
LED-0000839,Nicolas,Lopez,nicolas.lopez1605@mail.test,web,converted,32,2022-08-11 15:01:01
LED-0000840,Javier,Vargas,javier.vargas7160@synthetic.dev,web,new,13,2022-09-17 09:00:37
LED-0000841,Andres,Contreras,andres.contreras1651@synthetic.dev,cold_call,new,8,2022-08-09 21:24:23
LED-0000842,Nicolas,Araya,nicolas.araya8429@lake.local,web,lost,36,2025-07-06 12:31:15
LED-0000843,Paula,Vega,paula.vega2958@lake.local,cold_call,converted,19,2024-12-10 11:11:09
LED-0000844,Manuel,Diaz,manuel.diaz8452@synthetic.dev,web,contacted,72,2025-10-25 20:04:42
LED-0000845,Macarena,Pizarro,macarena.pizarro5605@synthetic.dev,cold_call,converted,63,2025-02-08 06:20:58
LED-0000846,Maximiliano,Riquelme,maximiliano.riquelme7196@demo.io,event,new,62,2023-07-28 01:41:43
LED-0000847,Nicolas,Alvarez,nicolas.alvarez7684@lake.local,web,lost,63,2024-11-09 16:19:08
LED-0000848,Renata,Castillo,renata.castillo4857@synthetic.dev,referral,lost,2,2022-09-17 15:42:46
LED-0000849,Florencia,Gutierrez,florencia.gutierrez8080@lake.local,referral,contacted,15,2022-08-29 10:25:51
LED-0000850,Benjamin,Cortes,benjamin.cortes5618@example.com,web,new,13,2024-02-23 11:10:01
LED-0000851,Carmen,Henriquez,carmen.henriquez7336@demo.io,referral,new,31,2023-08-19 02:35:12
LED-0000852,Cristobal,Castro,cristobal.castro6060@mail.test,web,converted,79,2022-07-01 17:38:05
LED-0000853,Agustina,Gomez,agustina.gomez6392@demo.io,web,contacted,78,2024-05-03 08:15:54
LED-0000854,Javier,Lopez,javier.lopez2359@demo.io,referral,new,45,2022-05-24 05:31:33
LED-0000855,Renata,Silva,renata.silva6673@synthetic.dev,cold_call,contacted,99,2024-01-15 06:23:30
LED-0000856,Sebastian,Castro,sebastian.castro3234@lake.local,event,qualified,13,2025-03-22 23:44:07
LED-0000857,Camila,Reyes,camila.reyes8506@lake.local,ads,contacted,23,2025-12-30 07:41:56
LED-0000858,Josefa,Munoz,josefa.munoz3719@demo.io,web,qualified,42,2023-04-23 21:37:59
LED-0000859,Carlos,Aravena,carlos.aravena4908@lake.local,web,contacted,50,2023-12-01 13:15:21
LED-0000860,Javier,Soto,javier.soto6110@synthetic.dev,event,contacted,95,2022-07-16 05:17:33
LED-0000861,Daniel,Flores,daniel.flores3506@demo.io,event,contacted,51,2025-02-28 06:56:54
LED-0000862,Agustina,Salazar,agustina.salazar3918@mail.test,referral,qualified,80,2022-05-08 02:49:14
LED-0000863,Sebastian,Pizarro,sebastian.pizarro8303@lake.local,ads,contacted,24,2024-12-03 19:35:48
LED-0000864,Eduardo,Saavedra,eduardo.saavedra8137@demo.io,referral,contacted,26,2023-11-27 20:18:44
LED-0000865,Ana,Tapia,ana.tapia9893@mail.test,web,lost,88,2025-11-27 00:12:23
LED-0000866,Emilia,Pizarro,emilia.pizarro9703@lake.local,web,new,63,2025-10-14 13:03:04
LED-0000867,Tomas,Rodriguez,tomas.rodriguez1338@lake.local,ads,new,40,2024-07-29 11:10:18
LED-0000868,Vicente,Espinoza,vicente.espinoza4685@lake.local,cold_call,contacted,76,2023-03-15 23:50:45
LED-0000869,Alejandro,Pino,alejandro.pino1650@synthetic.dev,ads,qualified,66,2025-07-19 18:49:46
LED-0000870,Ignacio,Pereira,ignacio.pereira6162@mail.test,referral,lost,74,2024-07-02 10:12:19
LED-0000871,Constanza,Araya,constanza.araya6775@lake.local,web,lost,24,2022-01-30 09:50:50
LED-0000872,Camila,Saavedra,camila.saavedra5841@example.com,web,new,30,2025-07-19 01:04:42
LED-0000873,Andres,Reyes,andres.reyes4748@synthetic.dev,web,lost,76,2024-11-03 00:02:49
LED-0000874,Eduardo,Romero,eduardo.romero5818@demo.io,referral,new,4,2024-09-06 13:05:38
LED-0000875,Lucia,Vasquez,lucia.vasquez3494@demo.io,web,new,66,2022-11-21 04:48:27
LED-0000876,Benjamin,Gonzalez,benjamin.gonzalez3886@synthetic.dev,ads,qualified,49,2024-07-15 23:44:30
LED-0000877,Valentina,Morales,valentina.morales7872@demo.io,ads,converted,91,2024-07-13 21:42:06
LED-0000878,Magdalena,Carrasco,magdalena.carrasco895@lake.local,web,new,15,2024-05-29 10:27:28
LED-0000879,Constanza,Gutierrez,constanza.gutierrez2102@example.com,web,lost,7,2022-12-01 05:38:21
LED-0000880,Renata,Hernandez,renata.hernandez8923@demo.io,web,lost,15,2024-08-21 18:54:07
LED-0000881,Florencia,Flores,florencia.flores607@example.com,web,new,87,2023-09-17 14:52:36
LED-0000882,Paula,Bravo,paula.bravo4694@example.com,referral,contacted,56,2023-03-19 06:52:45
LED-0000883,Fernanda,Perez,fernanda.perez7323@example.com,referral,contacted,29,2024-08-17 16:43:10
LED-0000884,Valentina,Riquelme,valentina.riquelme5034@synthetic.dev,cold_call,contacted,58,2023-05-01 20:15:37
LED-0000885,Javier,Rojas,javier.rojas5194@mail.test,web,lost,44,2024-02-27 01:05:38
LED-0000886,Sofia,Rivera,sofia.rivera2377@demo.io,cold_call,lost,68,2022-08-08 22:57:22
LED-0000887,Sofia,Henriquez,sofia.henriquez1125@mail.test,referral,lost,98,2025-06-06 08:00:20
LED-0000888,Alejandro,Carrasco,alejandro.carrasco7314@demo.io,web,contacted,19,2022-03-24 23:51:33
LED-0000889,Pablo,Pino,pablo.pino6127@demo.io,ads,new,18,2023-03-24 23:26:28
LED-0000890,Sofia,Romero,sofia.romero2855@demo.io,web,qualified,48,2024-10-14 14:43:58
LED-0000891,Daniel,Vega,daniel.vega5981@demo.io,ads,contacted,56,2022-07-12 22:04:40
LED-0000892,Constanza,Toro,constanza.toro9141@demo.io,web,new,85,2025-02-15 19:52:26
LED-0000893,Luis,Carvajal,luis.carvajal7939@demo.io,referral,new,28,2025-10-10 06:43:51
LED-0000894,Martina,Cordero,martina.cordero9587@lake.local,referral,contacted,98,2023-12-12 15:13:00
LED-0000895,Tomas,Aravena,tomas.aravena7457@mail.test,cold_call,new,1,2025-04-09 00:08:48
LED-0000896,Matias,Bravo,matias.bravo8022@lake.local,cold_call,contacted,61,2023-05-19 03:49:53
LED-0000897,Matias,Vasquez,matias.vasquez7502@mail.test,event,contacted,94,2025-08-16 08:58:18
LED-0000898,Andres,Riquelme,andres.riquelme2165@mail.test,web,qualified,7,2022-09-16 03:46:46
LED-0000899,Nicolas,Salazar,nicolas.salazar4736@lake.local,ads,qualified,19,2025-04-29 16:46:18
LED-0000900,Camila,Reyes,camila.reyes2374@mail.test,web,new,8,2025-10-07 19:03:39
LED-0000901,Manuel,Flores,manuel.flores4697@demo.io,event,new,8,2025-06-14 11:16:22
LED-0000902,Maximiliano,Martinez,maximiliano.martinez1027@lake.local,web,qualified,64,2024-05-31 12:30:18
LED-0000903,Emilia,Valenzuela,emilia.valenzuela7553@lake.local,ads,lost,68,2024-08-05 23:40:35
LED-0000904,Ana,Vargas,ana.vargas3592@demo.io,referral,contacted,90,2023-07-04 19:16:29
LED-0000905,Andres,Cortes,andres.cortes8291@synthetic.dev,event,contacted,79,2024-08-04 09:56:54
LED-0000906,Constanza,Rojas,constanza.rojas7869@demo.io,web,new,5,2025-04-13 17:12:07
LED-0000907,Valentina,Rivera,valentina.rivera9571@synthetic.dev,web,new,0,2023-01-21 23:20:30
LED-0000908,Ignacio,Pizarro,ignacio.pizarro4268@mail.test,ads,qualified,98,2023-09-26 21:00:18
LED-0000909,Benjamin,Gutierrez,benjamin.gutierrez2876@mail.test,web,new,81,2025-05-03 05:17:12
LED-0000910,Tomas,Cordero,tomas.cordero2475@lake.local,referral,new,42,2025-06-27 14:12:27
LED-0000911,Vicente,Gonzalez,vicente.gonzalez5919@mail.test,cold_call,qualified,27,2025-05-04 20:35:07
LED-0000912,Isabel,Carrasco,isabel.carrasco7111@synthetic.dev,referral,converted,75,2023-06-06 01:22:34
LED-0000913,Gabriel,Valenzuela,gabriel.valenzuela1516@example.com,web,contacted,88,2022-03-10 14:20:57
LED-0000914,Jose,Torres,jose.torres7287@example.com,cold_call,lost,67,2023-07-01 16:56:48
LED-0000915,Macarena,Fuentes,macarena.fuentes8660@demo.io,ads,lost,91,2022-07-05 21:57:39
LED-0000916,Amanda,Valenzuela,amanda.valenzuela351@demo.io,ads,converted,16,2022-04-27 10:15:15
LED-0000917,Manuel,Carvajal,manuel.carvajal8465@example.com,referral,converted,38,2023-05-30 17:10:20
LED-0000918,Maria,Romero,maria.romero4150@lake.local,referral,contacted,64,2022-10-02 21:48:01
LED-0000919,Agustina,Perez,agustina.perez3903@mail.test,event,contacted,27,2023-07-07 18:36:04
LED-0000920,Pedro,Alvarez,pedro.alvarez5355@example.com,referral,qualified,23,2025-01-11 16:15:44
LED-0000921,Cristobal,Rodriguez,cristobal.rodriguez4359@synthetic.dev,event,contacted,13,2023-07-17 02:51:56
LED-0000922,Eduardo,Hernandez,eduardo.hernandez5529@mail.test,referral,new,50,2024-09-15 20:07:01
LED-0000923,Ana,Romero,ana.romero2569@demo.io,web,qualified,50,2024-11-10 06:05:05
LED-0000924,Carmen,Lopez,carmen.lopez9618@mail.test,web,contacted,82,2022-11-30 03:24:02
LED-0000925,Pedro,Ortiz,pedro.ortiz1204@example.com,event,qualified,33,2025-08-24 20:35:46
LED-0000926,Juan,Pino,juan.pino4066@lake.local,web,contacted,45,2025-08-13 21:18:31
LED-0000927,Jose,Perez,jose.perez3415@demo.io,ads,qualified,79,2024-10-22 16:37:03
LED-0000928,Cristobal,Gonzalez,cristobal.gonzalez6810@synthetic.dev,cold_call,contacted,61,2023-07-27 16:59:29
LED-0000929,Josefa,Tapia,josefa.tapia2064@synthetic.dev,referral,qualified,83,2022-03-19 12:37:55
LED-0000930,Diego,Toro,diego.toro4981@example.com,cold_call,new,30,2024-08-07 00:36:24
LED-0000931,Luis,Reyes,luis.reyes9581@example.com,ads,converted,62,2022-12-13 12:33:19
LED-0000932,Diego,Toro,diego.toro1580@example.com,event,contacted,69,2025-06-18 22:22:08
LED-0000933,Camila,Pizarro,camila.pizarro4668@demo.io,web,qualified,97,2023-07-16 19:34:48
LED-0000934,Nicolas,Fuentes,nicolas.fuentes6272@demo.io,ads,new,23,2023-10-02 12:56:58
LED-0000935,Benjamin,Romero,benjamin.romero488@example.com,web,converted,9,2025-04-21 09:58:54
LED-0000936,Cristobal,Pereira,cristobal.pereira2762@example.com,event,new,85,2024-06-05 00:56:29
LED-0000937,Ignacio,Castillo,ignacio.castillo3781@lake.local,web,converted,57,2025-04-18 04:25:49
LED-0000938,Antonia,Espinoza,antonia.espinoza8547@lake.local,web,new,3,2022-05-26 03:27:45
LED-0000939,Ana,Martinez,ana.martinez1737@synthetic.dev,ads,lost,38,2022-09-26 07:42:39
LED-0000940,Diego,Soto,diego.soto6216@example.com,web,qualified,98,2022-05-02 08:37:38
LED-0000941,Cristobal,Carvajal,cristobal.carvajal7521@mail.test,event,contacted,69,2023-09-24 00:00:26
LED-0000942,Ignacio,Lopez,ignacio.lopez6501@lake.local,referral,converted,10,2025-09-15 19:01:37
LED-0000943,Carmen,Gonzalez,carmen.gonzalez1373@demo.io,event,converted,96,2022-06-13 11:01:46
LED-0000944,Martina,Gomez,martina.gomez7510@mail.test,web,converted,29,2025-07-14 18:53:40
LED-0000945,Pablo,Cortes,pablo.cortes5855@demo.io,web,converted,55,2023-01-13 01:15:58
LED-0000946,Martina,Vargas,martina.vargas1631@demo.io,referral,new,9,2023-02-22 12:37:47
LED-0000947,Matias,Valenzuela,matias.valenzuela2465@demo.io,web,converted,99,2022-05-09 12:03:11
LED-0000948,Manuel,Castillo,manuel.castillo41@example.com,ads,contacted,32,2022-12-21 13:59:35
LED-0000949,Amanda,Aravena,amanda.aravena436@lake.local,event,converted,72,2023-07-13 03:32:16
LED-0000950,Pedro,Carrasco,pedro.carrasco7076@synthetic.dev,web,contacted,2,2022-12-27 03:07:55
LED-0000951,Jose,Henriquez,jose.henriquez2635@synthetic.dev,event,new,17,2022-08-27 09:14:23
LED-0000952,Pablo,Vasquez,pablo.vasquez7022@lake.local,referral,new,71,2025-10-01 21:05:37
LED-0000953,Benjamin,Aravena,benjamin.aravena9029@demo.io,web,converted,42,2023-02-21 00:32:18
LED-0000954,Isabel,Gomez,isabel.gomez1767@lake.local,referral,qualified,17,2022-01-14 07:04:12
LED-0000955,Carlos,Fuentes,carlos.fuentes9788@demo.io,web,contacted,87,2024-12-28 05:23:28
LED-0000956,Macarena,Gomez,macarena.gomez7261@synthetic.dev,event,new,52,2025-12-19 12:16:25
LED-0000957,Josefa,Bravo,josefa.bravo9318@demo.io,web,new,62,2025-09-20 13:47:03
LED-0000958,Eduardo,Cortes,eduardo.cortes3154@example.com,ads,contacted,99,2022-12-03 18:21:34
LED-0000959,Emilia,Saavedra,emilia.saavedra1968@mail.test,referral,new,0,2022-01-06 07:50:28
LED-0000960,Diego,Riquelme,diego.riquelme1515@mail.test,web,contacted,11,2023-02-07 14:52:33
LED-0000961,Cristobal,Henriquez,cristobal.henriquez9016@lake.local,event,new,50,2024-11-12 02:49:56
LED-0000962,Trinidad,Rivera,trinidad.rivera2159@demo.io,referral,lost,70,2024-10-17 23:23:07
LED-0000963,Isabel,Cortes,isabel.cortes4329@synthetic.dev,web,lost,38,2022-11-10 02:19:12
LED-0000964,Cristobal,Carvajal,cristobal.carvajal6520@demo.io,referral,new,26,2022-09-15 05:49:27
LED-0000965,Catalina,Morales,catalina.morales6540@mail.test,ads,qualified,16,2025-06-07 14:49:03
LED-0000966,Camila,Contreras,camila.contreras3470@mail.test,web,converted,59,2024-06-23 09:36:31
LED-0000967,Emilia,Rojas,emilia.rojas1564@synthetic.dev,cold_call,contacted,45,2024-09-03 14:17:03
LED-0000968,Benjamin,Cortes,benjamin.cortes3749@synthetic.dev,referral,contacted,47,2025-04-29 08:17:45
LED-0000969,Trinidad,Carvajal,trinidad.carvajal9200@mail.test,ads,qualified,68,2024-02-25 04:01:45
LED-0000970,Valentina,Contreras,valentina.contreras9672@demo.io,web,converted,59,2024-02-25 22:00:21
LED-0000971,Catalina,Arancibia,catalina.arancibia4912@lake.local,event,contacted,21,2022-11-23 03:43:45
LED-0000972,Eduardo,Bravo,eduardo.bravo6736@example.com,ads,qualified,15,2022-08-06 01:04:25
LED-0000973,Pablo,Salazar,pablo.salazar6582@example.com,ads,contacted,58,2022-09-15 22:25:48
LED-0000974,Maximiliano,Morales,maximiliano.morales878@example.com,web,contacted,80,2022-09-10 18:42:48
LED-0000975,Romina,Alvarez,romina.alvarez497@example.com,cold_call,contacted,71,2025-08-04 19:51:52
LED-0000976,Felipe,Soto,felipe.soto5398@lake.local,web,converted,87,2022-10-14 08:06:05
LED-0000977,Felipe,Bravo,felipe.bravo9926@lake.local,ads,new,21,2023-03-22 05:02:43
